2016-12-10,39th-and-broadway,Simple Chicken Salad ,$3.50
2016-12-10,39th-and-broadway,Extra Crackers,$0.50
2016-12-10,39th-and-broadway,Pineapple ,$3.50
2016-12-10,39th-and-broadway,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,39th-and-broadway,Beef Chimichurri,$4.15
2016-12-10,40th-and-7th,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,40th-and-7th,Mixed Greens,$4.95
2016-12-10,40th-and-7th,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,40th-and-7th,San Pellegrino Sparkling Water,$2.75
2016-12-10,40th-and-7th,Deep River Potato Chips,$1.65
2016-12-10,40th-and-7th,Balsamic Chicken & Avocado,$4.05
2016-12-10,40th-and-7th,Spicy Cajun Chicken,$4.15
2016-12-10,40th-and-7th,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,40th-and-7th,Chocolate Chip Cookie,$1.40
2016-12-10,40th-and-7th,Diet Lemon Snapple,$2.15
2016-12-10,40th-and-7th,Pop 101 Baked Popcorn,$1.65
2016-12-10,40th-and-7th,Popcorners,$1.65
2016-12-10,40th-and-7th,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,40th-and-7th,Tuna Nicoise Protein Box,$8.50
2016-12-10,40th-and-7th,Organic Lemonade,$2.35
2016-12-10,40th-and-7th,Apple,$0.95
2016-12-10,40th-and-7th,Extra Sourdough,$0.50
2016-12-10,40th-and-7th,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,40th-and-7th,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,40th-and-7th,Ginger Ale,$2.15
2016-12-10,40th-and-7th,Southwestern Protein Box,$8.50
2016-12-10,40th-and-7th,Diet Coke,$2.15
2016-12-10,40th-and-7th,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,40th-and-7th,Poland Spring Sparkling Lemon,$2.15
2016-12-10,40th-and-7th,Extra Seven Grain,$0.50
2016-12-10,40th-and-7th,Sriracha Chicken,$4.05
2016-12-10,40th-and-7th,Classic Black Tea,$2.35
2016-12-10,40th-and-7th,Truffle Brownie,$1.80
2016-12-10,40th-and-7th,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,40th-and-7th,Baby Spinach,$4.95
2016-12-10,40th-and-7th,Romaine,$4.95
2016-12-10,40th-and-7th,Terra Chips,$1.95
2016-12-10,40th-and-7th,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,40th-and-7th,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,40th-and-7th,Tahini Chicken Protein Box,$8.50
2016-12-10,40th-and-7th,Turkey & Smoked Gouda,$4.15
2016-12-10,40th-and-7th,Oatmeal Raisin Cookie,$1.40
2016-12-10,40th-and-7th,Grilled Chicken & Guacamole,$4.05
2016-12-10,40th-and-7th,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,40th-and-7th,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,40th-and-7th,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,40th-and-7th,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,40th-and-7th,Half & Half,$2.35
2016-12-10,40th-and-7th,Extra Croutons (2 scoops),$0.50
2016-12-10,40th-and-7th,Lemon Snapple,$2.15
2016-12-10,40th-and-7th,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,40th-and-7th,Fall Apple Slaw,$3.50
2016-12-10,40th-and-7th,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,40th-and-7th,Holiday Turkey & Trimmings ,$4.15
2016-12-10,40th-and-7th,Citrus Cup,$3.50
2016-12-10,40th-and-7th,H&H Tuna Salad Sandwich,$4.05
2016-12-10,40th-and-7th,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,40th-and-7th,BBQ Sweet Potato Salad,$3.50
2016-12-10,40th-and-7th,Poland Spring Water,$2.00
2016-12-10,40th-and-7th,Coke,$2.15
2016-12-10,40th-and-7th,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,40th-and-7th,Simple Chicken Salad ,$3.50
2016-12-10,40th-and-7th,Extra Crackers,$0.50
2016-12-10,40th-and-7th,Pineapple ,$3.50
2016-12-10,40th-and-7th,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,40th-and-7th,Beef Chimichurri,$4.15
2016-12-10,40th-and-madis,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,40th-and-madis,Mixed Greens,$4.95
2016-12-10,40th-and-madis,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,40th-and-madis,San Pellegrino Sparkling Water,$2.75
2016-12-10,40th-and-madis,Deep River Potato Chips,$1.65
2016-12-10,40th-and-madis,Balsamic Chicken & Avocado,$4.05
2016-12-10,40th-and-madis,Spicy Cajun Chicken,$4.15
2016-12-10,40th-and-madis,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,40th-and-madis,Chocolate Chip Cookie,$1.40
2016-12-10,40th-and-madis,Diet Lemon Snapple,$2.15
2016-12-10,40th-and-madis,Pop 101 Baked Popcorn,$1.65
2016-12-10,40th-and-madis,Popcorners,$1.65
2016-12-10,40th-and-madis,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,40th-and-madis,Tuna Nicoise Protein Box,$8.50
2016-12-10,40th-and-madis,Organic Lemonade,$2.35
2016-12-10,40th-and-madis,Apple,$0.95
2016-12-10,40th-and-madis,Extra Sourdough,$0.50
2016-12-10,40th-and-madis,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,40th-and-madis,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,40th-and-madis,Ginger Ale,$2.15
2016-12-10,40th-and-madis,Southwestern Protein Box,$8.50
2016-12-10,40th-and-madis,Diet Coke,$2.15
2016-12-10,40th-and-madis,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,40th-and-madis,Poland Spring Sparkling Lemon,$2.15
2016-12-10,40th-and-madis,Extra Seven Grain,$0.50
2016-12-10,40th-and-madis,Sriracha Chicken,$4.05
2016-12-10,40th-and-madis,Classic Black Tea,$2.35
2016-12-10,40th-and-madis,Truffle Brownie,$1.80
2016-12-10,40th-and-madis,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,40th-and-madis,Baby Spinach,$4.95
2016-12-10,40th-and-madis,Romaine,$4.95
2016-12-10,40th-and-madis,Terra Chips,$1.95
2016-12-10,40th-and-madis,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,40th-and-madis,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,40th-and-madis,Tahini Chicken Protein Box,$8.50
2016-12-10,40th-and-madis,Turkey & Smoked Gouda,$4.15
2016-12-10,40th-and-madis,Oatmeal Raisin Cookie,$1.40
2016-12-10,40th-and-madis,Grilled Chicken & Guacamole,$4.05
2016-12-10,40th-and-madis,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,40th-and-madis,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,40th-and-madis,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,40th-and-madis,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,40th-and-madis,Half & Half,$2.35
2016-12-10,40th-and-madis,Extra Croutons (2 scoops),$0.50
2016-12-10,40th-and-madis,Lemon Snapple,$2.15
2016-12-10,40th-and-madis,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,40th-and-madis,Fall Apple Slaw,$3.50
2016-12-10,40th-and-madis,Chicken Pot Pie,$9.30
2016-12-10,40th-and-madis,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,40th-and-madis,Holiday Turkey & Trimmings ,$4.15
2016-12-10,40th-and-madis,Citrus Cup,$3.50
2016-12-10,40th-and-madis,H&H Tuna Salad Sandwich,$4.05
2016-12-10,40th-and-madis,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,40th-and-madis,BBQ Sweet Potato Salad,$3.50
2016-12-10,40th-and-madis,Poland Spring Water,$2.00
2016-12-10,40th-and-madis,Coke,$2.15
2016-12-10,40th-and-madis,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,40th-and-madis,Simple Chicken Salad ,$3.50
2016-12-10,40th-and-madis,Extra Crackers,$0.50
2016-12-10,40th-and-madis,Pineapple ,$3.50
2016-12-10,40th-and-madis,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,40th-and-madis,Beef Chimichurri,$4.15
2016-12-10,41st-and-lexing,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,41st-and-lexing,Mixed Greens,$4.95
2016-12-10,41st-and-lexing,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,41st-and-lexing,San Pellegrino Sparkling Water,$2.75
2016-12-10,41st-and-lexing,Deep River Potato Chips,$1.65
2016-12-10,41st-and-lexing,Balsamic Chicken & Avocado,$4.05
2016-12-10,41st-and-lexing,Spicy Cajun Chicken,$4.15
2016-12-10,41st-and-lexing,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,41st-and-lexing,Chocolate Chip Cookie,$1.40
2016-12-10,41st-and-lexing,Diet Lemon Snapple,$2.15
2016-12-10,41st-and-lexing,Pop 101 Baked Popcorn,$1.65
2016-12-10,41st-and-lexing,Popcorners,$1.65
2016-12-10,41st-and-lexing,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,41st-and-lexing,Tuna Nicoise Protein Box,$8.50
2016-12-10,41st-and-lexing,Organic Lemonade,$2.35
2016-12-10,41st-and-lexing,Apple,$0.95
2016-12-10,41st-and-lexing,Extra Sourdough,$0.50
2016-12-10,41st-and-lexing,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,41st-and-lexing,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,41st-and-lexing,Ginger Ale,$2.15
2016-12-10,41st-and-lexing,Southwestern Protein Box,$8.50
2016-12-10,41st-and-lexing,Diet Coke,$2.15
2016-12-10,41st-and-lexing,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,41st-and-lexing,Poland Spring Sparkling Lemon,$2.15
2016-12-10,41st-and-lexing,Extra Seven Grain,$0.50
2016-12-10,41st-and-lexing,Sriracha Chicken,$4.05
2016-12-10,41st-and-lexing,Classic Black Tea,$2.35
2016-12-10,41st-and-lexing,Truffle Brownie,$1.80
2016-12-10,41st-and-lexing,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,41st-and-lexing,Baby Spinach,$4.95
2016-12-10,41st-and-lexing,Romaine,$4.95
2016-12-10,41st-and-lexing,Terra Chips,$1.95
2016-12-10,41st-and-lexing,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,41st-and-lexing,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,41st-and-lexing,Tahini Chicken Protein Box,$8.50
2016-12-10,41st-and-lexing,Turkey & Smoked Gouda,$4.15
2016-12-10,41st-and-lexing,Oatmeal Raisin Cookie,$1.40
2016-12-10,41st-and-lexing,Grilled Chicken & Guacamole,$4.05
2016-12-10,41st-and-lexing,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,41st-and-lexing,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,41st-and-lexing,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,41st-and-lexing,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,41st-and-lexing,Half & Half,$2.35
2016-12-10,41st-and-lexing,Extra Croutons (2 scoops),$0.50
2016-12-10,41st-and-lexing,Lemon Snapple,$2.15
2016-12-10,41st-and-lexing,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,41st-and-lexing,Fall Apple Slaw,$3.50
2016-12-10,41st-and-lexing,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,41st-and-lexing,Holiday Turkey & Trimmings ,$4.15
2016-12-10,41st-and-lexing,Citrus Cup,$3.50
2016-12-10,41st-and-lexing,H&H Tuna Salad Sandwich,$4.05
2016-12-10,41st-and-lexing,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,41st-and-lexing,BBQ Sweet Potato Salad,$3.50
2016-12-10,41st-and-lexing,Poland Spring Water,$2.00
2016-12-10,41st-and-lexing,Coke,$2.15
2016-12-10,41st-and-lexing,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,41st-and-lexing,Simple Chicken Salad ,$3.50
2016-12-10,41st-and-lexing,Extra Crackers,$0.50
2016-12-10,41st-and-lexing,Pineapple ,$3.50
2016-12-10,41st-and-lexing,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,41st-and-lexing,Beef Chimichurri,$4.15
2016-12-10,42nd-and-6th,Pot Roast,$9.30
2016-12-10,42nd-and-6th,San Pellegrino Sparkling Water,$2.75
2016-12-10,42nd-and-6th,Beef Vegetable,$10.15
2016-12-10,42nd-and-6th,Tomato Basil With Rice,$7.75
2016-12-10,42nd-and-6th,Balsamic Chicken & Avocado,$4.05
2016-12-10,42nd-and-6th,Spicy Cajun Chicken,$4.15
2016-12-10,42nd-and-6th,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,42nd-and-6th,Lemon Snapple,$2.15
2016-12-10,42nd-and-6th,Diet Lemon Snapple,$2.15
2016-12-10,42nd-and-6th,Extra Seven Grain,$0.50
2016-12-10,42nd-and-6th,Organic Lemonade,$2.35
2016-12-10,42nd-and-6th,Apple,$0.95
2016-12-10,42nd-and-6th,Extra Sourdough,$0.50
2016-12-10,42nd-and-6th,Pop 101 Baked Popcorn,$1.65
2016-12-10,42nd-and-6th,Pennette alla Vodka,$8.65
2016-12-10,42nd-and-6th,Southwestern Protein Box,$8.50
2016-12-10,42nd-and-6th,Sriracha Chicken,$4.05
2016-12-10,42nd-and-6th,Chicken Vegetable With Couscous Or Noodles,$7.75
2016-12-10,42nd-and-6th,Truffle Brownie,$1.80
2016-12-10,42nd-and-6th,Deep River Potato Chips,$1.65
2016-12-10,42nd-and-6th,Oatmeal Raisin Cookie,$1.40
2016-12-10,42nd-and-6th,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,42nd-and-6th,Coke,$2.15
2016-12-10,42nd-and-6th,Half & Half,$2.35
2016-12-10,42nd-and-6th,Charleston Crab Chowder,$10.15
2016-12-10,42nd-and-6th,Extra Croutons (2 scoops),$0.50
2016-12-10,42nd-and-6th,Chocolate Chip Cookie,$1.40
2016-12-10,42nd-and-6th,Provencal Vegetable,$7.75
2016-12-10,42nd-and-6th,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,42nd-and-6th,Tuscan Chicken,$8.65
2016-12-10,42nd-and-6th,Chicken Pot Pie,$9.30
2016-12-10,42nd-and-6th,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,42nd-and-6th,Holiday Turkey & Trimmings ,$9.30
2016-12-10,42nd-and-6th,Citrus Cup,$3.50
2016-12-10,42nd-and-6th,H&H Tuna Salad Sandwich,$4.05
2016-12-10,42nd-and-6th,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,42nd-and-6th,BBQ Sweet Potato Salad,$3.50
2016-12-10,42nd-and-6th,Poland Spring Water,$2.00
2016-12-10,42nd-and-6th,Classic Black Tea,$2.35
2016-12-10,42nd-and-6th,Cream of Tomato with Chicken And Orzo,$9.30
2016-12-10,42nd-and-6th,Coconut Chicken,$9.30
2016-12-10,42nd-and-6th,Simple Chicken Salad ,$3.50
2016-12-10,42nd-and-6th,Extra Crackers,$0.50
2016-12-10,42nd-and-6th,Pineapple ,$3.50
2016-12-10,42nd-and-6th,Beef Chimichurri,$4.15
2016-12-10,42nd-and-6th,Tahini Chicken Protein Box,$8.50
2016-12-10,42nd-and-6th,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,42nd-and-6th,Curried Chicken Tomato (Served Over Basmati Rice),$8.65
2016-12-10,42nd-and-6th,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,42nd-and-6th,Tomato Eggplant,$7.75
2016-12-10,42nd-and-6th,Three Lentil Chili,$7.75
2016-12-10,42nd-and-6th,Chicken Chili,$9.30
2016-12-10,42nd-and-6th,Fall Harvest Vegetable,$7.75
2016-12-10,42nd-and-6th,Italian Wedding Soup,$9.30
2016-12-10,42nd-and-6th,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,42nd-and-6th,Tuna Nicoise Protein Box,$8.50
2016-12-10,42nd-and-6th,Spicy Chickpea With Lemon,$7.75
2016-12-10,42nd-and-6th,Thanksgiving Turkey Dinner (Contains Pork),$9.30
2016-12-10,42nd-and-6th,Popcorners,$1.65
2016-12-10,42nd-and-6th,Ginger Ale,$2.15
2016-12-10,42nd-and-6th,Diet Coke,$2.15
2016-12-10,42nd-and-6th,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,42nd-and-6th,Poland Spring Sparkling Lemon,$2.15
2016-12-10,42nd-and-6th,"White Bean, Broccoli, Sundried Tomato",$8.65
2016-12-10,42nd-and-6th,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,42nd-and-6th,Baby Spinach,$4.95
2016-12-10,42nd-and-6th,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,42nd-and-6th,Romaine,$4.95
2016-12-10,42nd-and-6th,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,42nd-and-6th,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,42nd-and-6th,Turkey & Smoked Gouda,$4.15
2016-12-10,42nd-and-6th,Grilled Chicken & Guacamole,$4.05
2016-12-10,42nd-and-6th,Arroz Con Pollo (Contains Pork),$9.30
2016-12-10,42nd-and-6th,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,42nd-and-6th,Black Lentil With Smoked Turkey,$9.30
2016-12-10,42nd-and-6th,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,42nd-and-6th,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,42nd-and-6th,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,42nd-and-6th,Fall Apple Slaw,$3.50
2016-12-10,42nd-and-6th,New England Clam Chowder (Contains Pancetta),$9.30
2016-12-10,42nd-and-6th,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,42nd-and-6th,Ten Vegetable,$7.75
2016-12-10,42nd-and-6th,Terra Chips,$1.95
2016-12-10,42nd-and-6th,Mixed Greens,$4.95
2016-12-10,42nd-and-6th,Shrimp Creole ,$10.15
2016-12-10,42nd-and-6th,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,45th-and-lexing,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,45th-and-lexing,Mixed Greens,$4.95
2016-12-10,45th-and-lexing,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,45th-and-lexing,San Pellegrino Sparkling Water,$2.75
2016-12-10,45th-and-lexing,Deep River Potato Chips,$1.65
2016-12-10,45th-and-lexing,Balsamic Chicken & Avocado,$4.05
2016-12-10,45th-and-lexing,Spicy Cajun Chicken,$4.15
2016-12-10,45th-and-lexing,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,45th-and-lexing,Chocolate Chip Cookie,$1.40
2016-12-10,45th-and-lexing,Diet Lemon Snapple,$2.15
2016-12-10,45th-and-lexing,Pop 101 Baked Popcorn,$1.65
2016-12-10,45th-and-lexing,Popcorners,$1.65
2016-12-10,45th-and-lexing,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,45th-and-lexing,Tuna Nicoise Protein Box,$8.50
2016-12-10,45th-and-lexing,Organic Lemonade,$2.35
2016-12-10,45th-and-lexing,Apple,$0.95
2016-12-10,45th-and-lexing,Extra Sourdough,$0.50
2016-12-10,45th-and-lexing,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,45th-and-lexing,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,45th-and-lexing,Ginger Ale,$2.15
2016-12-10,45th-and-lexing,Southwestern Protein Box,$8.50
2016-12-10,45th-and-lexing,Diet Coke,$2.15
2016-12-10,45th-and-lexing,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,45th-and-lexing,Poland Spring Sparkling Lemon,$2.15
2016-12-10,45th-and-lexing,Extra Seven Grain,$0.50
2016-12-10,45th-and-lexing,Sriracha Chicken,$4.05
2016-12-10,45th-and-lexing,Classic Black Tea,$2.35
2016-12-10,45th-and-lexing,Truffle Brownie,$1.80
2016-12-10,45th-and-lexing,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,45th-and-lexing,Baby Spinach,$4.95
2016-12-10,45th-and-lexing,Romaine,$4.95
2016-12-10,45th-and-lexing,Terra Chips,$1.95
2016-12-10,45th-and-lexing,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,45th-and-lexing,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,45th-and-lexing,Tahini Chicken Protein Box,$8.50
2016-12-10,45th-and-lexing,Turkey & Smoked Gouda,$4.15
2016-12-10,45th-and-lexing,Oatmeal Raisin Cookie,$1.40
2016-12-10,45th-and-lexing,Grilled Chicken & Guacamole,$4.05
2016-12-10,45th-and-lexing,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,45th-and-lexing,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,45th-and-lexing,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,45th-and-lexing,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,45th-and-lexing,Half & Half,$2.35
2016-12-10,45th-and-lexing,Extra Croutons (2 scoops),$0.50
2016-12-10,45th-and-lexing,Lemon Snapple,$2.15
2016-12-10,45th-and-lexing,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,45th-and-lexing,Fall Apple Slaw,$3.50
2016-12-10,45th-and-lexing,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,45th-and-lexing,Holiday Turkey & Trimmings ,$4.15
2016-12-10,45th-and-lexing,Citrus Cup,$3.50
2016-12-10,45th-and-lexing,H&H Tuna Salad Sandwich,$4.05
2016-12-10,45th-and-lexing,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,45th-and-lexing,BBQ Sweet Potato Salad,$3.50
2016-12-10,45th-and-lexing,Poland Spring Water,$2.00
2016-12-10,45th-and-lexing,Coke,$2.15
2016-12-10,45th-and-lexing,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,45th-and-lexing,Simple Chicken Salad ,$3.50
2016-12-10,45th-and-lexing,Extra Crackers,$0.50
2016-12-10,45th-and-lexing,Pineapple ,$3.50
2016-12-10,45th-and-lexing,Poland Spring Sparkling Raspberry Lime,$2.15
2016-12-10,45th-and-lexing,Beef Chimichurri,$4.15
2016-12-10,46th-and-madis,Fresh Mozzarella & Tomato With Basil,$4.05
2016-12-10,46th-and-madis,Mixed Greens,$4.95
2016-12-10,46th-and-madis,"Fresh Mozzarella, Roasted Tomatoes & Arugula ",$3.50
2016-12-10,46th-and-madis,Extra Croutons (2 scoops),$0.50
2016-12-10,46th-and-madis,San Pellegrino Sparkling Water,$2.75
2016-12-10,46th-and-madis,Deep River Potato Chips,$1.65
2016-12-10,46th-and-madis,Balsamic Chicken & Avocado,$4.05
2016-12-10,46th-and-madis,Spicy Cajun Chicken,$4.15
2016-12-10,46th-and-madis,Green Goddess with Avocado Green Goddess Dressing,$10.25
2016-12-10,46th-and-madis,Chocolate Chip Cookie,$1.40
2016-12-10,46th-and-madis,Diet Lemon Snapple,$2.15
2016-12-10,46th-and-madis,Pop 101 Baked Popcorn,$1.65
2016-12-10,46th-and-madis,Popcorners,$1.65
2016-12-10,46th-and-madis,Chewy Marshmallow Bar With Brown Butter & Sea Salt,$2.50
2016-12-10,46th-and-madis,Tuna Nicoise Protein Box,$8.50
2016-12-10,46th-and-madis,Organic Lemonade,$2.35
2016-12-10,46th-and-madis,Apple,$0.95
2016-12-10,46th-and-madis,Extra Sourdough,$0.50
2016-12-10,46th-and-madis,Green Goddess Chicken Picnic Box,$5.50
2016-12-10,46th-and-madis,Ginger Ale,$2.15
2016-12-10,46th-and-madis,Southwestern Protein Box,$8.50
2016-12-10,46th-and-madis,Korean BBQ Beef over Kimchi Rice,$10.95
2016-12-10,46th-and-madis,Prosciutto and Mozzarella Picnic Box,$5.50
2016-12-10,46th-and-madis,Poland Spring Sparkling Lemon,$2.15
2016-12-10,46th-and-madis,Extra Seven Grain,$0.50
2016-12-10,46th-and-madis,Sriracha Chicken,$4.05
2016-12-10,46th-and-madis,Diet Coke,$2.15
2016-12-10,46th-and-madis,Classic Black Tea,$2.35
2016-12-10,46th-and-madis,Truffle Brownie,$1.80
2016-12-10,46th-and-madis,Romesco Chicken & Artichoke with Spanish Romesco Dressing,$10.25
2016-12-10,46th-and-madis,Baby Spinach,$4.95
2016-12-10,46th-and-madis,Romaine,$4.95
2016-12-10,46th-and-madis,Terra Chips,$1.95
2016-12-10,46th-and-madis,Chicken Avocado with Cranberries & Walnuts with HH Vinaigrette,$8.25
2016-12-10,46th-and-madis,Turkey & Avocado With Walnut Pesto,$4.05
2016-12-10,46th-and-madis,Tahini Chicken Protein Box,$8.50
2016-12-10,46th-and-madis,Turkey & Smoked Gouda,$4.15
2016-12-10,46th-and-madis,Oatmeal Raisin Cookie,$1.40
2016-12-10,46th-and-madis,Grilled Chicken & Guacamole,$4.05
2016-12-10,46th-and-madis,Harvest Apple Salad with Apple Cider Vinaigrette,$10.25
2016-12-10,46th-and-madis,"Grilled Chicken Caesar Saladwith Caesar dressing",$8.25
2016-12-10,46th-and-madis,"Farro, Sweet Potato & Avocado with Savory Tahini",$8.25
2016-12-10,46th-and-madis,Seafood Fra Diavolo Over Basil Orzo,$10.95
2016-12-10,46th-and-madis,Half & Half,$2.35
2016-12-10,46th-and-madis,Fall Apple Cheddar,$9.30
2016-12-10,46th-and-madis,Lemon Snapple,$2.15
2016-12-10,46th-and-madis,Cream of Mushroom,$9.30
2016-12-10,46th-and-madis,Cajun Chicken & Avocado Cobb with Smoky Chipotle ,$8.25
2016-12-10,46th-and-madis,Fall Apple Slaw,$3.50
2016-12-10,46th-and-madis,"Black Forest Ham, Murray's Cheddar & Beer Mustard  ",$4.15
2016-12-10,46th-and-madis,Holiday Turkey & Trimmings ,$4.15
2016-12-10,46th-and-madis,Citrus Cup,$3.50
2016-12-10,46th-and-madis,H&H Tuna Salad Sandwich,$4.05
2016-12-10,46th-and-madis,Thai Chicken Satay Over Rice Vermicelli Noodles,$9.95
2016-12-10,46th-and-madis,BBQ Sweet Potato Salad,$3.50
2016-12-10,46th-and-madis,Poland Spring Water,$2.00
2016-12-10,46th-and-madis,Coke,$2.15
2016-12-10,46th-and-madis,Fresh Mozzarella & Avocado With Lemon Aioli,$4.05
2016-12-10,46th-and-madis,"Cauliflower, Fennel & Tomato",$8.65
2016-12-10,46th-and-madis,Simple Chicken Salad ,$3.50
